,Biomass,Energy storage,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Onshore,Hydro Pumped Storage Net
2024-03-25 15:00:00+00:00,170.0,,8.0,7316.0,0.0,1.0,,4058.0,621.0,1484.0,,1102.0,241.0,22.0,
2024-03-25 16:00:00+00:00,171.0,,11.0,8234.0,0.0,1.0,,4104.0,662.0,1540.0,,328.0,236.0,13.0,
2024-03-25 17:00:00+00:00,170.0,,11.0,8718.0,0.0,1.0,,4883.0,1024.0,1666.0,,21.0,229.0,8.0,
2024-03-25 18:00:00+00:00,177.0,,13.0,8427.0,0.0,1.0,,4920.0,1029.0,1668.0,,0.0,232.0,7.0,
2024-03-25 19:00:00+00:00,177.0,,12.0,8071.0,0.0,1.0,,4353.0,841.0,1779.0,,0.0,237.0,8.0,
2024-03-25 20:00:00+00:00,177.0,,13.0,6353.0,0.0,1.0,,3913.0,548.0,1760.0,,0.0,240.0,7.0,
2024-03-25 21:00:00+00:00,179.0,,13.0,5308.0,0.0,1.0,,3401.0,470.0,1645.0,,0.0,249.0,7.0,
2024-03-25 22:00:00+00:00,176.0,,12.0,4715.0,0.0,1.0,,3227.0,408.0,1519.0,,0.0,257.0,7.0,
2024-03-25 23:00:00+00:00,169.0,,10.0,4575.0,0.0,1.0,,2682.0,226.0,1482.0,,0.0,259.0,31.0,
2024-03-26 00:00:00+00:00,161.0,,10.0,4121.0,0.0,1.0,,2635.0,208.0,1352.0,,0.0,256.0,57.0,
2024-03-26 01:00:00+00:00,162.0,,11.0,4037.0,0.0,1.0,,2389.0,201.0,1246.0,,0.0,253.0,107.0,
2024-03-26 02:00:00+00:00,162.0,,11.0,4086.0,0.0,1.0,,2402.0,200.0,1254.0,,0.0,250.0,112.0,
2024-03-26 03:00:00+00:00,163.0,,11.0,3971.0,0.0,1.0,,2476.0,200.0,1273.0,,0.0,249.0,101.0,
2024-03-26 04:00:00+00:00,160.0,,13.0,5016.0,0.0,1.0,,2524.0,260.0,1452.0,,0.0,241.0,114.0,
2024-03-26 05:00:00+00:00,157.0,,13.0,5855.0,0.0,1.0,,2988.0,306.0,1738.0,,7.0,220.0,125.0,
2024-03-26 06:00:00+00:00,159.0,,11.0,7970.0,0.0,1.0,,3363.0,420.0,1869.0,,108.0,231.0,134.0,
2024-03-26 07:00:00+00:00,159.0,,9.0,8398.0,0.0,1.0,,3787.0,803.0,1854.0,,304.0,233.0,138.0,
2024-03-26 08:00:00+00:00,160.0,,8.0,8522.0,0.0,1.0,,3843.0,820.0,1868.0,,270.0,237.0,147.0,
2024-03-26 09:00:00+00:00,160.0,,8.0,8551.0,0.0,1.0,,3491.0,963.0,1913.0,,365.0,236.0,147.0,
2024-03-26 10:00:00+00:00,161.0,,12.0,8667.0,0.0,1.0,,3701.0,649.0,1892.0,,407.0,220.0,147.0,
2024-03-26 11:00:00+00:00,160.0,,11.0,8369.0,0.0,1.0,,3589.0,374.0,1804.0,,539.0,219.0,151.0,
2024-03-26 12:00:00+00:00,160.0,,12.0,8483.0,0.0,1.0,,3087.0,326.0,1781.0,,542.0,216.0,153.0,
2024-03-26 13:00:00+00:00,163.0,,12.0,8663.0,0.0,1.0,,3687.0,469.0,1724.0,,515.0,211.0,153.0,
2024-03-26 14:00:00+00:00,160.0,,12.0,8598.0,0.0,1.0,,3687.0,488.0,1733.0,,273.0,221.0,154.0,
2024-03-26 15:00:00+00:00,158.0,,13.0,9184.0,0.0,1.0,,3759.0,447.0,1687.0,,178.0,212.0,151.0,
2024-03-26 16:00:00+00:00,161.0,,14.0,9455.0,0.0,1.0,,3897.0,452.0,1719.0,,35.0,214.0,147.0,
2024-03-26 17:00:00+00:00,163.0,,15.0,9637.0,0.0,1.0,,4733.0,739.0,1712.0,,1.0,210.0,139.0,
2024-03-26 18:00:00+00:00,160.0,,12.0,9439.0,0.0,1.0,,4827.0,768.0,1753.0,,0.0,205.0,135.0,
2024-03-26 19:00:00+00:00,158.0,,12.0,9389.0,0.0,1.0,,4098.0,455.0,1809.0,,0.0,212.0,124.0,
2024-03-26 20:00:00+00:00,158.0,,13.0,8485.0,0.0,1.0,,3214.0,397.0,1813.0,,0.0,214.0,117.0,
2024-03-26 21:00:00+00:00,160.0,,13.0,7152.0,0.0,1.0,,2808.0,357.0,1661.0,,0.0,229.0,118.0,
2024-03-26 22:00:00+00:00,160.0,,13.0,5329.0,0.0,1.0,,2700.0,343.0,1556.0,,0.0,235.0,116.0,
2024-03-26 23:00:00+00:00,160.0,,12.0,4699.0,0.0,1.0,,2614.0,371.0,1411.0,,0.0,237.0,96.0,
2024-03-27 00:00:00+00:00,160.0,,11.0,4348.0,0.0,1.0,,2476.0,296.0,1241.0,,0.0,241.0,87.0,
2024-03-27 01:00:00+00:00,163.0,,11.0,3887.0,0.0,1.0,,2385.0,288.0,1187.0,,0.0,241.0,88.0,
2024-03-27 02:00:00+00:00,162.0,,11.0,3927.0,0.0,1.0,,2378.0,266.0,1175.0,,0.0,240.0,90.0,
2024-03-27 03:00:00+00:00,165.0,,11.0,4096.0,0.0,1.0,,2423.0,267.0,1194.0,,0.0,238.0,96.0,
2024-03-27 04:00:00+00:00,161.0,,11.0,4860.0,0.0,1.0,,2511.0,307.0,1304.0,,0.0,230.0,77.0,
2024-03-27 05:00:00+00:00,166.0,,11.0,5744.0,0.0,1.0,,2939.0,375.0,1634.0,,15.0,215.0,51.0,
2024-03-27 06:00:00+00:00,160.0,,10.0,7386.0,0.0,1.0,,3938.0,573.0,1848.0,,127.0,210.0,38.0,
2024-03-27 07:00:00+00:00,159.0,,10.0,7472.0,0.0,1.0,,4704.0,1002.0,1873.0,,263.0,208.0,40.0,
2024-03-27 08:00:00+00:00,160.0,,10.0,7317.0,0.0,1.0,,4705.0,915.0,1842.0,,379.0,214.0,33.0,
2024-03-27 09:00:00+00:00,163.0,,10.0,7424.0,0.0,1.0,,4215.0,718.0,1849.0,,424.0,219.0,36.0,
2024-03-27 10:00:00+00:00,157.0,,10.0,7613.0,0.0,1.0,,3831.0,587.0,1853.0,,451.0,207.0,76.0,
2024-03-27 11:00:00+00:00,161.0,,9.0,7427.0,0.0,1.0,,3934.0,491.0,1826.0,,776.0,206.0,127.0,
2024-03-27 12:00:00+00:00,163.0,,9.0,7680.0,0.0,1.0,,3240.0,524.0,1798.0,,929.0,206.0,146.0,
2024-03-27 13:00:00+00:00,160.0,,12.0,7989.0,0.0,1.0,,3810.0,606.0,1829.0,,894.0,208.0,140.0,
2024-03-27 14:00:00+00:00,160.0,,12.0,7551.0,0.0,1.0,,3809.0,413.0,1816.0,,1112.0,220.0,122.0,
2024-03-27 15:00:00+00:00,157.0,,10.0,7297.0,0.0,1.0,,3402.0,378.0,1790.0,,1097.0,213.0,83.0,
2024-03-27 16:00:00+00:00,166.0,,9.0,7633.0,0.0,1.0,,3603.0,559.0,1774.0,,457.0,213.0,57.0,
2024-03-27 17:00:00+00:00,167.0,,9.0,7976.0,0.0,1.0,,4597.0,870.0,1798.0,,33.0,220.0,51.0,
2024-03-27 18:00:00+00:00,166.0,,9.0,8280.0,0.0,1.0,,4846.0,797.0,1826.0,,0.0,221.0,40.0,
2024-03-27 19:00:00+00:00,168.0,,11.0,7649.0,0.0,1.0,,3872.0,498.0,1809.0,,0.0,216.0,36.0,
2024-03-27 20:00:00+00:00,171.0,,12.0,5857.0,0.0,1.0,,3486.0,395.0,1759.0,,0.0,221.0,36.0,
2024-03-27 21:00:00+00:00,172.0,,11.0,4335.0,0.0,1.0,,3031.0,318.0,1517.0,,0.0,234.0,39.0,
2024-03-27 22:00:00+00:00,172.0,,11.0,3821.0,0.0,1.0,,2698.0,264.0,1501.0,,0.0,243.0,59.0,
2024-03-27 23:00:00+00:00,175.0,,11.0,3671.0,0.0,1.0,,2750.0,241.0,1421.0,,0.0,238.0,79.0,
2024-03-28 00:00:00+00:00,175.0,,11.0,3420.0,0.0,1.0,,2673.0,234.0,1393.0,,0.0,241.0,72.0,
2024-03-28 01:00:00+00:00,177.0,,11.0,3363.0,0.0,1.0,,2497.0,240.0,1422.0,,0.0,242.0,61.0,
2024-03-28 02:00:00+00:00,177.0,,11.0,3272.0,0.0,1.0,,2545.0,239.0,1373.0,,0.0,240.0,98.0,
2024-03-28 03:00:00+00:00,174.0,,11.0,3625.0,0.0,1.0,,2582.0,239.0,1267.0,,0.0,241.0,104.0,
2024-03-28 04:00:00+00:00,174.0,,9.0,4338.0,0.0,1.0,,2586.0,245.0,1332.0,,0.0,224.0,69.0,
2024-03-28 05:00:00+00:00,174.0,,9.0,5911.0,0.0,1.0,,3066.0,373.0,1511.0,,88.0,211.0,45.0,
2024-03-28 06:00:00+00:00,175.0,,9.0,6825.0,0.0,1.0,,3608.0,458.0,1693.0,,150.0,207.0,37.0,
2024-03-28 07:00:00+00:00,174.0,,8.0,7346.0,0.0,1.0,,4255.0,551.0,1804.0,,201.0,213.0,38.0,
2024-03-28 08:00:00+00:00,173.0,,9.0,7561.0,0.0,1.0,,4444.0,570.0,1773.0,,435.0,219.0,45.0,
2024-03-28 09:00:00+00:00,165.0,,10.0,7238.0,0.0,1.0,,4255.0,662.0,1750.0,,654.0,214.0,65.0,
2024-03-28 10:00:00+00:00,166.0,,10.0,6869.0,0.0,1.0,,4104.0,674.0,1712.0,,751.0,217.0,64.0,
2024-03-28 11:00:00+00:00,173.0,,10.0,5805.0,0.0,1.0,,3502.0,415.0,1705.0,,1524.0,213.0,39.0,
2024-03-28 12:00:00+00:00,174.0,,11.0,6180.0,0.0,1.0,,2915.0,359.0,1701.0,,1842.0,212.0,50.0,
2024-03-28 13:00:00+00:00,173.0,,11.0,7244.0,0.0,1.0,,2949.0,398.0,1691.0,,1952.0,211.0,40.0,
2024-03-28 14:00:00+00:00,173.0,,11.0,7218.0,0.0,1.0,,3280.0,501.0,1713.0,,1307.0,210.0,38.0,
2024-03-28 15:00:00+00:00,172.0,,12.0,7151.0,0.0,1.0,,3275.0,396.0,1712.0,,1469.0,200.0,45.0,
2024-03-28 16:00:00+00:00,175.0,,15.0,7420.0,0.0,1.0,,3469.0,445.0,1729.0,,589.0,208.0,60.0,
2024-03-28 17:00:00+00:00,177.0,,11.0,7665.0,0.0,1.0,,4351.0,528.0,1721.0,,29.0,207.0,70.0,
2024-03-28 18:00:00+00:00,175.0,,9.0,7703.0,0.0,1.0,,4864.0,676.0,1682.0,,0.0,205.0,70.0,
2024-03-28 19:00:00+00:00,173.0,,12.0,7555.0,0.0,1.0,,4003.0,616.0,1716.0,,0.0,211.0,92.0,
2024-03-28 20:00:00+00:00,177.0,,13.0,7084.0,0.0,1.0,,3524.0,475.0,1709.0,,0.0,215.0,106.0,
2024-03-28 21:00:00+00:00,177.0,,13.0,5169.0,0.0,1.0,,3127.0,383.0,1563.0,,0.0,221.0,103.0,
2024-03-28 22:00:00+00:00,174.0,,11.0,4827.0,0.0,1.0,,2909.0,353.0,1552.0,,0.0,231.0,138.0,
2024-03-28 23:00:00+00:00,175.0,,10.0,3873.0,0.0,1.0,,2829.0,310.0,1436.0,,0.0,234.0,142.0,
2024-03-29 00:00:00+00:00,178.0,,8.0,3459.0,0.0,1.0,,2687.0,291.0,1294.0,,0.0,238.0,158.0,
2024-03-29 01:00:00+00:00,179.0,,10.0,3325.0,0.0,1.0,,2718.0,291.0,1207.0,,0.0,237.0,158.0,
2024-03-29 02:00:00+00:00,181.0,,10.0,3209.0,0.0,1.0,,2670.0,291.0,1254.0,,0.0,242.0,157.0,
2024-03-29 03:00:00+00:00,174.0,,11.0,3549.0,0.0,1.0,,2701.0,299.0,1330.0,,0.0,236.0,137.0,
2024-03-29 04:00:00+00:00,176.0,,12.0,3984.0,0.0,1.0,,2799.0,376.0,1478.0,,0.0,224.0,136.0,
2024-03-29 05:00:00+00:00,176.0,,11.0,4865.0,0.0,1.0,,3062.0,461.0,1560.0,,63.0,214.0,141.0,
2024-03-29 06:00:00+00:00,177.0,,11.0,5736.0,0.0,1.0,,3625.0,591.0,1647.0,,323.0,211.0,153.0,
2024-03-29 07:00:00+00:00,179.0,,10.0,6399.0,0.0,1.0,,3927.0,672.0,1586.0,,645.0,213.0,99.0,
2024-03-29 08:00:00+00:00,177.0,,11.0,6053.0,0.0,1.0,,3670.0,572.0,1628.0,,895.0,216.0,52.0,
2024-03-29 09:00:00+00:00,177.0,,10.0,5445.0,0.0,1.0,,3209.0,461.0,1596.0,,1261.0,216.0,29.0,
2024-03-29 10:00:00+00:00,177.0,,13.0,4950.0,0.0,1.0,,2994.0,398.0,1615.0,,1610.0,216.0,27.0,
2024-03-29 11:00:00+00:00,174.0,,11.0,4298.0,0.0,1.0,,2837.0,384.0,1526.0,,2004.0,219.0,25.0,
2024-03-29 12:00:00+00:00,173.0,,12.0,3871.0,0.0,1.0,,2839.0,384.0,1394.0,,1732.0,221.0,13.0,
2024-03-29 13:00:00+00:00,178.0,,12.0,4522.0,0.0,1.0,,2807.0,429.0,1414.0,,1380.0,227.0,15.0,
2024-03-29 14:00:00+00:00,177.0,,12.0,5181.0,0.0,1.0,,2882.0,410.0,1499.0,,994.0,234.0,21.0,
2024-03-29 15:00:00+00:00,175.0,,14.0,6342.0,0.0,1.0,,3224.0,470.0,1579.0,,528.0,225.0,17.0,
2024-03-29 16:00:00+00:00,174.0,,14.0,6642.0,0.0,1.0,,4040.0,526.0,1725.0,,189.0,224.0,22.0,
2024-03-29 17:00:00+00:00,175.0,,14.0,6865.0,0.0,1.0,,4897.0,925.0,1722.0,,27.0,217.0,17.0,
2024-03-29 18:00:00+00:00,175.0,,14.0,7107.0,0.0,1.0,,5186.0,1194.0,1726.0,,0.0,223.0,18.0,
2024-03-29 19:00:00+00:00,173.0,,12.0,6396.0,0.0,1.0,,4864.0,787.0,1718.0,,0.0,228.0,15.0,
2024-03-29 20:00:00+00:00,176.0,,12.0,6203.0,0.0,1.0,,3935.0,519.0,1719.0,,0.0,230.0,17.0,
2024-03-29 21:00:00+00:00,175.0,,11.0,5462.0,0.0,1.0,,3490.0,432.0,1556.0,,0.0,242.0,16.0,
2024-03-29 22:00:00+00:00,176.0,,13.0,4570.0,0.0,1.0,,3362.0,431.0,1508.0,,0.0,245.0,12.0,
2024-03-29 23:00:00+00:00,176.0,,13.0,3848.0,0.0,1.0,,3691.0,412.0,1367.0,,0.0,248.0,14.0,
2024-03-30 00:00:00+00:00,177.0,,14.0,2952.0,0.0,1.0,,3708.0,412.0,1256.0,,0.0,243.0,18.0,
2024-03-30 01:00:00+00:00,176.0,,12.0,2678.0,0.0,1.0,,3698.0,393.0,1277.0,,0.0,250.0,19.0,
2024-03-30 02:00:00+00:00,177.0,,11.0,2551.0,0.0,1.0,,3481.0,409.0,1222.0,,0.0,249.0,19.0,
2024-03-30 03:00:00+00:00,177.0,,11.0,2510.0,0.0,1.0,,3474.0,412.0,1257.0,,0.0,241.0,17.0,
2024-03-30 04:00:00+00:00,177.0,,12.0,2740.0,0.0,1.0,,3632.0,411.0,1309.0,,0.0,239.0,17.0,
2024-03-30 05:00:00+00:00,178.0,,12.0,2887.0,0.0,1.0,,3432.0,423.0,1342.0,,53.0,224.0,14.0,
2024-03-30 06:00:00+00:00,177.0,,12.0,3142.0,0.0,1.0,,3870.0,443.0,1298.0,,359.0,223.0,10.0,
2024-03-30 07:00:00+00:00,177.0,,14.0,3029.0,0.0,1.0,,3310.0,411.0,1289.0,,958.0,226.0,11.0,
2024-03-30 08:00:00+00:00,177.0,,14.0,2303.0,0.0,1.0,,3065.0,364.0,1240.0,,1684.0,235.0,10.0,
2024-03-30 09:00:00+00:00,175.0,,12.0,2280.0,0.0,1.0,,2713.0,244.0,1066.0,,1884.0,237.0,17.0,
2024-03-30 10:00:00+00:00,174.0,,11.0,2344.0,0.0,1.0,,2769.0,229.0,999.0,,2422.0,234.0,40.0,
2024-03-30 11:00:00+00:00,175.0,,13.0,2423.0,0.0,1.0,,2621.0,231.0,1019.0,,2283.0,233.0,66.0,
2024-03-30 12:00:00+00:00,173.0,,14.0,2575.0,0.0,1.0,,2590.0,239.0,1064.0,,1802.0,237.0,99.0,
2024-03-30 13:00:00+00:00,171.0,,14.0,2749.0,0.0,1.0,,2644.0,228.0,1030.0,,1750.0,236.0,122.0,
2024-03-30 14:00:00+00:00,173.0,,14.0,2748.0,0.0,1.0,,2989.0,258.0,1066.0,,1068.0,240.0,122.0,
2024-03-30 15:00:00+00:00,172.0,,14.0,2986.0,0.0,1.0,,3114.0,349.0,1104.0,,425.0,235.0,122.0,
2024-03-30 16:00:00+00:00,173.0,,14.0,3437.0,0.0,1.0,,3540.0,489.0,1278.0,,158.0,234.0,130.0,
2024-03-30 17:00:00+00:00,175.0,,14.0,4009.0,0.0,1.0,,4185.0,549.0,1368.0,,3.0,234.0,132.0,
2024-03-30 18:00:00+00:00,175.0,,15.0,4748.0,0.0,1.0,,4647.0,681.0,1388.0,,0.0,232.0,148.0,
2024-03-30 19:00:00+00:00,175.0,,14.0,4576.0,0.0,1.0,,4485.0,516.0,1381.0,,0.0,235.0,148.0,
2024-03-30 20:00:00+00:00,177.0,,14.0,4391.0,0.0,1.0,,4092.0,511.0,1319.0,,0.0,240.0,141.0,
2024-03-30 21:00:00+00:00,176.0,,14.0,3735.0,0.0,1.0,,3754.0,490.0,1358.0,,0.0,246.0,134.0,
2024-03-30 22:00:00+00:00,176.0,,13.0,3427.0,0.0,1.0,,3522.0,426.0,1324.0,,0.0,247.0,159.0,
2024-03-30 23:00:00+00:00,175.0,,13.0,3399.0,0.0,0.0,,3570.0,356.0,1173.0,,0.0,255.0,164.0,
2024-03-31 00:00:00+00:00,175.0,,14.0,2928.0,0.0,0.0,,3828.0,378.0,1063.0,,0.0,253.0,148.0,
2024-03-31 01:00:00+00:00,177.0,,14.0,3474.0,0.0,0.0,,3989.0,381.0,954.0,,0.0,252.0,130.0,
2024-03-31 02:00:00+00:00,176.0,,13.0,3110.0,0.0,0.0,,3807.0,337.0,904.0,,0.0,251.0,123.0,
2024-03-31 03:00:00+00:00,176.0,,14.0,3346.0,0.0,0.0,,3570.0,339.0,940.0,,0.0,248.0,121.0,
2024-03-31 04:00:00+00:00,176.0,,13.0,3982.0,0.0,0.0,,3888.0,338.0,1019.0,,1.0,234.0,97.0,
2024-03-31 05:00:00+00:00,174.0,,11.0,3983.0,0.0,0.0,,4076.0,374.0,976.0,,43.0,220.0,143.0,
2024-03-31 06:00:00+00:00,173.0,,12.0,4055.0,0.0,0.0,,4011.0,362.0,964.0,,258.0,228.0,153.0,
2024-03-31 07:00:00+00:00,171.0,,11.0,4060.0,0.0,0.0,,3723.0,336.0,1011.0,,408.0,235.0,160.0,
2024-03-31 08:00:00+00:00,168.0,,12.0,3667.0,0.0,0.0,,3605.0,371.0,907.0,,852.0,232.0,155.0,
2024-03-31 09:00:00+00:00,170.0,,13.0,2906.0,0.0,0.0,,4003.0,474.0,885.0,,1586.0,224.0,166.0,
2024-03-31 10:00:00+00:00,170.0,,14.0,2171.0,0.0,0.0,,3818.0,431.0,909.0,,1975.0,227.0,163.0,
2024-03-31 11:00:00+00:00,170.0,,14.0,1577.0,0.0,0.0,,3067.0,265.0,809.0,,2008.0,231.0,161.0,
2024-03-31 12:00:00+00:00,171.0,,14.0,1863.0,0.0,0.0,,3082.0,275.0,754.0,,1897.0,233.0,162.0,
2024-03-31 13:00:00+00:00,174.0,,14.0,2139.0,0.0,0.0,,3074.0,300.0,773.0,,2024.0,231.0,161.0,
2024-03-31 14:00:00+00:00,173.0,,12.0,2550.0,0.0,0.0,,3146.0,322.0,815.0,,1438.0,232.0,159.0,
2024-03-31 15:00:00+00:00,175.0,,12.0,3317.0,0.0,0.0,,4072.0,481.0,915.0,,831.0,234.0,154.0,
2024-03-31 16:00:00+00:00,176.0,,12.0,5113.0,0.0,0.0,,4267.0,650.0,1029.0,,347.0,240.0,154.0,
2024-03-31 17:00:00+00:00,176.0,,12.0,5428.0,0.0,0.0,,4741.0,800.0,1182.0,,67.0,236.0,156.0,
2024-03-31 18:00:00+00:00,178.0,,12.0,5856.0,0.0,0.0,,4927.0,809.0,1197.0,,1.0,230.0,153.0,
2024-03-31 19:00:00+00:00,177.0,,13.0,5751.0,0.0,0.0,,4735.0,720.0,1222.0,,0.0,230.0,150.0,
2024-03-31 20:00:00+00:00,176.0,,14.0,5629.0,0.0,0.0,,4360.0,741.0,1203.0,,0.0,238.0,143.0,
2024-03-31 21:00:00+00:00,178.0,,14.0,5549.0,0.0,0.0,,4250.0,499.0,1184.0,,0.0,243.0,150.0,
2024-03-31 22:00:00+00:00,177.0,,14.0,4628.0,0.0,5.0,,4245.0,627.0,1320.0,,0.0,245.0,148.0,
2024-03-31 23:00:00+00:00,177.0,,14.0,4067.0,0.0,5.0,,4138.0,430.0,1316.0,,0.0,244.0,139.0,
2024-04-01 00:00:00+00:00,174.0,,15.0,3582.0,0.0,5.0,,3902.0,446.0,1299.0,,0.0,240.0,134.0,
2024-04-01 01:00:00+00:00,173.0,,15.0,3461.0,0.0,5.0,,3757.0,415.0,1380.0,,0.0,244.0,95.0,
2024-04-01 02:00:00+00:00,171.0,,14.0,3563.0,0.0,5.0,,3585.0,444.0,1403.0,,0.0,238.0,139.0,
2024-04-01 03:00:00+00:00,169.0,,12.0,3756.0,0.0,5.0,,3751.0,411.0,1360.0,,0.0,234.0,136.0,
2024-04-01 04:00:00+00:00,172.0,,11.0,4222.0,0.0,5.0,,3745.0,407.0,1306.0,,0.0,213.0,145.0,
2024-04-01 05:00:00+00:00,169.0,,10.0,4125.0,0.0,5.0,,3726.0,387.0,1359.0,,36.0,216.0,150.0,
2024-04-01 06:00:00+00:00,168.0,,9.0,3658.0,0.0,5.0,,3884.0,443.0,1377.0,,388.0,226.0,136.0,
2024-04-01 07:00:00+00:00,169.0,,9.0,3414.0,0.0,5.0,,3929.0,426.0,1368.0,,705.0,224.0,118.0,
2024-04-01 08:00:00+00:00,167.0,,9.0,2591.0,0.0,5.0,,3925.0,418.0,1303.0,,1405.0,219.0,132.0,
2024-04-01 09:00:00+00:00,165.0,,13.0,2020.0,0.0,5.0,,3889.0,393.0,1293.0,,1696.0,208.0,146.0,
2024-04-01 10:00:00+00:00,167.0,,13.0,1997.0,0.0,5.0,,4101.0,415.0,1375.0,,1984.0,213.0,132.0,
2024-04-01 11:00:00+00:00,168.0,,14.0,1869.0,0.0,5.0,,4068.0,443.0,1351.0,,2140.0,205.0,124.0,
2024-04-01 12:00:00+00:00,168.0,,14.0,1736.0,0.0,5.0,,3989.0,411.0,1292.0,,2210.0,209.0,143.0,
2024-04-01 13:00:00+00:00,167.0,,14.0,1796.0,0.0,5.0,,3998.0,407.0,1272.0,,2347.0,211.0,157.0,
2024-04-01 14:00:00+00:00,167.0,,14.0,1882.0,0.0,5.0,,3895.0,418.0,1256.0,,1898.0,215.0,149.0,
2024-04-01 15:00:00+00:00,170.0,,14.0,2113.0,0.0,5.0,,4016.0,529.0,1420.0,,1137.0,223.0,124.0,
2024-04-01 16:00:00+00:00,171.0,,14.0,2577.0,0.0,5.0,,4393.0,510.0,1550.0,,483.0,215.0,103.0,
2024-04-01 17:00:00+00:00,176.0,,14.0,2977.0,0.0,5.0,,4444.0,531.0,1622.0,,111.0,213.0,55.0,
2024-04-01 18:00:00+00:00,184.0,,14.0,2951.0,0.0,5.0,,4407.0,537.0,1637.0,,18.0,220.0,35.0,
2024-04-01 19:00:00+00:00,184.0,,12.0,1791.0,0.0,5.0,,4146.0,472.0,1640.0,,0.0,229.0,44.0,
2024-04-01 20:00:00+00:00,186.0,,11.0,1952.0,0.0,5.0,,4124.0,457.0,1624.0,,0.0,233.0,46.0,
2024-04-01 21:00:00+00:00,185.0,,11.0,1969.0,0.0,5.0,,4054.0,441.0,1594.0,,0.0,240.0,49.0,
2024-04-01 22:00:00+00:00,182.0,,11.0,1945.0,0.0,5.0,,3728.0,374.0,1918.0,,0.0,245.0,42.0,
2024-04-01 23:00:00+00:00,186.0,,11.0,1990.0,0.0,5.0,,3486.0,375.0,1837.0,,0.0,248.0,36.0,
2024-04-02 00:00:00+00:00,189.0,,12.0,1908.0,0.0,5.0,,3487.0,376.0,1820.0,,0.0,247.0,34.0,
2024-04-02 01:00:00+00:00,189.0,,11.0,1967.0,0.0,5.0,,3359.0,374.0,1769.0,,0.0,237.0,35.0,
2024-04-02 02:00:00+00:00,189.0,,13.0,2205.0,0.0,5.0,,3562.0,376.0,1757.0,,0.0,246.0,34.0,
2024-04-02 03:00:00+00:00,185.0,,14.0,2549.0,0.0,5.0,,4141.0,383.0,1922.0,,0.0,235.0,33.0,
2024-04-02 04:00:00+00:00,186.0,,13.0,3195.0,0.0,5.0,,4389.0,533.0,2037.0,,0.0,215.0,35.0,
2024-04-02 05:00:00+00:00,191.0,,13.0,3866.0,0.0,5.0,,4425.0,811.0,2159.0,,100.0,215.0,38.0,
2024-04-02 06:00:00+00:00,202.0,,13.0,3667.0,0.0,5.0,,4677.0,886.0,2158.0,,833.0,215.0,35.0,
2024-04-02 07:00:00+00:00,205.0,,13.0,3156.0,0.0,5.0,,4143.0,742.0,2150.0,,2020.0,210.0,27.0,
2024-04-02 08:00:00+00:00,205.0,,12.0,2610.0,0.0,5.0,,3773.0,510.0,2162.0,,3462.0,209.0,27.0,
2024-04-02 09:00:00+00:00,204.0,,10.0,2342.0,0.0,5.0,,3441.0,417.0,2107.0,,4617.0,203.0,31.0,
2024-04-02 10:00:00+00:00,192.0,,9.0,1823.0,0.0,5.0,,3295.0,377.0,2072.0,,5277.0,213.0,36.0,
2024-04-02 11:00:00+00:00,191.0,,9.0,1644.0,0.0,5.0,,3255.0,375.0,2076.0,,5611.0,220.0,68.0,
2024-04-02 12:00:00+00:00,190.0,,11.0,1724.0,0.0,5.0,,3331.0,380.0,2098.0,,5471.0,225.0,80.0,
2024-04-02 13:00:00+00:00,191.0,,12.0,1819.0,0.0,5.0,,3593.0,408.0,2018.0,,5007.0,222.0,79.0,
2024-04-02 14:00:00+00:00,190.0,,13.0,2224.0,0.0,5.0,,3540.0,430.0,2011.0,,4072.0,220.0,85.0,
2024-04-02 15:00:00+00:00,192.0,,13.0,2898.0,0.0,5.0,,3660.0,444.0,1997.0,,2792.0,223.0,90.0,
2024-04-02 16:00:00+00:00,203.0,,12.0,4639.0,0.0,5.0,,4500.0,645.0,2154.0,,1353.0,226.0,112.0,
2024-04-02 17:00:00+00:00,207.0,,11.0,5637.0,0.0,5.0,,5047.0,1158.0,2190.0,,299.0,222.0,139.0,
2024-04-02 18:00:00+00:00,207.0,,12.0,5621.0,0.0,5.0,,5161.0,914.0,2232.0,,12.0,221.0,128.0,
2024-04-02 19:00:00+00:00,207.0,,12.0,5358.0,0.0,5.0,,4780.0,836.0,2215.0,,0.0,223.0,146.0,
2024-04-02 20:00:00+00:00,207.0,,12.0,4936.0,0.0,5.0,,4072.0,638.0,2095.0,,0.0,230.0,146.0,
2024-04-02 21:00:00+00:00,208.0,,13.0,4497.0,0.0,5.0,,3900.0,532.0,2050.0,,0.0,198.0,147.0,
2024-04-02 22:00:00+00:00,206.0,,12.0,3523.0,0.0,5.0,,3793.0,404.0,1949.0,,0.0,185.0,157.0,
2024-04-02 23:00:00+00:00,207.0,,10.0,3357.0,0.0,5.0,,3598.0,386.0,1798.0,,0.0,209.0,151.0,
2024-04-03 00:00:00+00:00,205.0,,9.0,3254.0,0.0,5.0,,3569.0,382.0,1733.0,,0.0,210.0,148.0,
2024-04-03 01:00:00+00:00,207.0,,9.0,3548.0,0.0,5.0,,3676.0,382.0,1599.0,,0.0,230.0,158.0,
