,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2022-06-09 12:00:00+00:00,31.0,0.0,184.0,,22.0,,2.0
2022-06-09 13:00:00+00:00,31.0,0.0,183.0,,22.0,,2.0
2022-06-09 14:00:00+00:00,31.0,0.0,184.0,,22.0,,1.0
2022-06-09 15:00:00+00:00,31.0,0.0,177.0,,22.0,,1.0
2022-06-09 16:00:00+00:00,29.0,0.0,178.0,,22.0,,0.0
2022-06-09 17:00:00+00:00,29.0,0.0,256.0,,23.0,,0.0
2022-06-09 18:00:00+00:00,29.0,0.0,268.0,,22.0,,1.0
2022-06-09 19:00:00+00:00,28.0,0.0,98.0,,22.0,,2.0
2022-06-09 20:00:00+00:00,27.0,0.0,26.0,,23.0,,2.0
2022-06-09 21:00:00+00:00,27.0,0.0,3.0,,23.0,,2.0
2022-06-09 22:00:00+00:00,27.0,0.0,0.0,,23.0,,2.0
2022-06-09 23:00:00+00:00,27.0,0.0,0.0,,22.0,,2.0
2022-06-10 00:00:00+00:00,27.0,0.0,0.0,,22.0,,1.0
2022-06-10 01:00:00+00:00,27.0,0.0,0.0,,22.0,,2.0
2022-06-10 02:00:00+00:00,27.0,0.0,0.0,,22.0,,2.0
2022-06-10 03:00:00+00:00,27.0,0.0,41.0,,22.0,,2.0
2022-06-10 04:00:00+00:00,31.0,0.0,160.0,,23.0,,2.0
2022-06-10 05:00:00+00:00,33.0,0.0,251.0,,23.0,,0.0
2022-06-10 06:00:00+00:00,33.0,0.0,251.0,,23.0,,0.0
2022-06-10 07:00:00+00:00,33.0,0.0,338.0,,23.0,,0.0
2022-06-10 08:00:00+00:00,34.0,0.0,447.0,,25.0,,1.0
2022-06-10 09:00:00+00:00,33.0,0.0,448.0,,23.0,,0.0
2022-06-10 10:00:00+00:00,33.0,0.0,502.0,,23.0,,1.0
2022-06-10 11:00:00+00:00,32.0,0.0,451.0,,23.0,,0.0
2022-06-10 12:00:00+00:00,32.0,0.0,431.0,,23.0,,0.0
2022-06-10 13:00:00+00:00,32.0,0.0,410.0,,23.0,,0.0
2022-06-10 14:00:00+00:00,32.0,0.0,419.0,,23.0,,0.0
2022-06-10 15:00:00+00:00,32.0,0.0,409.0,,23.0,,0.0
2022-06-10 16:00:00+00:00,30.0,0.0,391.0,,23.0,,0.0
2022-06-10 17:00:00+00:00,30.0,0.0,213.0,,23.0,,0.0
2022-06-10 18:00:00+00:00,30.0,0.0,198.0,,23.0,,0.0
2022-06-10 19:00:00+00:00,29.0,0.0,96.0,,23.0,,0.0
2022-06-10 20:00:00+00:00,27.0,0.0,123.0,,23.0,,0.0
2022-06-10 21:00:00+00:00,27.0,0.0,35.0,,23.0,,0.0
2022-06-10 22:00:00+00:00,27.0,0.0,34.0,,23.0,,1.0
2022-06-10 23:00:00+00:00,27.0,0.0,0.0,,23.0,,1.0
2022-06-11 00:00:00+00:00,27.0,0.0,0.0,,23.0,,0.0
2022-06-11 01:00:00+00:00,27.0,0.0,17.0,,23.0,,0.0
2022-06-11 02:00:00+00:00,27.0,0.0,18.0,,23.0,,0.0
2022-06-11 03:00:00+00:00,28.0,0.0,4.0,,23.0,,1.0
2022-06-11 04:00:00+00:00,32.0,0.0,219.0,,23.0,,1.0
2022-06-11 05:00:00+00:00,33.0,0.0,213.0,,23.0,,1.0
2022-06-11 06:00:00+00:00,33.0,0.0,199.0,,22.0,,1.0
2022-06-11 07:00:00+00:00,32.0,0.0,197.0,,21.0,,1.0
2022-06-11 08:00:00+00:00,32.0,0.0,195.0,,21.0,,1.0
2022-06-11 09:00:00+00:00,32.0,0.0,194.0,,21.0,,2.0
2022-06-11 10:00:00+00:00,32.0,0.0,194.0,,21.0,,4.0
2022-06-11 11:00:00+00:00,31.0,0.0,207.0,,21.0,,4.0
2022-06-11 12:00:00+00:00,31.0,0.0,206.0,,21.0,,5.0
2022-06-11 13:00:00+00:00,31.0,0.0,234.0,,21.0,,4.0
2022-06-11 14:00:00+00:00,31.0,0.0,262.0,,21.0,,6.0
2022-06-11 15:00:00+00:00,31.0,0.0,344.0,,21.0,,7.0
2022-06-11 16:00:00+00:00,29.0,0.0,388.0,,21.0,,5.0
2022-06-11 17:00:00+00:00,29.0,0.0,499.0,,21.0,,6.0
2022-06-11 18:00:00+00:00,29.0,0.0,585.0,,21.0,,6.0
2022-06-11 19:00:00+00:00,28.0,0.0,384.0,,22.0,,10.0
2022-06-11 20:00:00+00:00,27.0,0.0,412.0,,23.0,,11.0
2022-06-11 21:00:00+00:00,27.0,0.0,286.0,,23.0,,11.0
2022-06-11 22:00:00+00:00,27.0,0.0,2.0,,23.0,,9.0
2022-06-11 23:00:00+00:00,26.0,0.0,0.0,,22.0,,7.0
2022-06-12 00:00:00+00:00,26.0,0.0,0.0,,22.0,,9.0
2022-06-12 01:00:00+00:00,26.0,0.0,17.0,,22.0,,8.0
2022-06-12 02:00:00+00:00,26.0,0.0,0.0,,22.0,,7.0
2022-06-12 03:00:00+00:00,27.0,0.0,122.0,,22.0,,4.0
2022-06-12 04:00:00+00:00,31.0,0.0,226.0,,22.0,,3.0
2022-06-12 05:00:00+00:00,33.0,0.0,229.0,,22.0,,2.0
2022-06-12 06:00:00+00:00,34.0,0.0,230.0,,23.0,,3.0
2022-06-12 07:00:00+00:00,33.0,0.0,257.0,,23.0,,4.0
2022-06-12 08:00:00+00:00,30.0,0.0,209.0,,23.0,,4.0
2022-06-12 09:00:00+00:00,28.0,0.0,196.0,,23.0,,5.0
2022-06-12 10:00:00+00:00,25.0,0.0,198.0,,23.0,,5.0
2022-06-12 11:00:00+00:00,24.0,0.0,198.0,,23.0,,4.0
2022-06-12 12:00:00+00:00,24.0,0.0,198.0,,23.0,,7.0
2022-06-12 13:00:00+00:00,25.0,0.0,198.0,,23.0,,10.0
2022-06-12 14:00:00+00:00,29.0,0.0,202.0,,23.0,,16.0
2022-06-12 15:00:00+00:00,30.0,0.0,338.0,,23.0,,19.0
2022-06-12 16:00:00+00:00,29.0,0.0,339.0,,22.0,,19.0
2022-06-12 17:00:00+00:00,29.0,0.0,477.0,,22.0,,12.0
2022-06-12 18:00:00+00:00,29.0,0.0,564.0,,22.0,,8.0
2022-06-12 19:00:00+00:00,29.0,0.0,378.0,,23.0,,9.0
2022-06-12 20:00:00+00:00,27.0,0.0,376.0,,23.0,,10.0
2022-06-12 21:00:00+00:00,27.0,0.0,276.0,,23.0,,10.0
2022-06-12 22:00:00+00:00,27.0,0.0,0.0,,23.0,,11.0
2022-06-12 23:00:00+00:00,27.0,0.0,0.0,,23.0,,11.0
2022-06-13 00:00:00+00:00,26.0,0.0,0.0,,22.0,,12.0
2022-06-13 01:00:00+00:00,26.0,0.0,0.0,,22.0,,8.0
2022-06-13 02:00:00+00:00,26.0,0.0,2.0,,22.0,,5.0
2022-06-13 03:00:00+00:00,28.0,0.0,198.0,,22.0,,4.0
2022-06-13 04:00:00+00:00,31.0,0.0,370.0,,23.0,,3.0
2022-06-13 05:00:00+00:00,33.0,0.0,391.0,,23.0,,4.0
2022-06-13 06:00:00+00:00,34.0,0.0,392.0,,23.0,,5.0
2022-06-13 07:00:00+00:00,33.0,0.0,314.0,,23.0,,7.0
2022-06-13 08:00:00+00:00,33.0,0.0,289.0,,23.0,,11.0
2022-06-13 09:00:00+00:00,33.0,0.0,288.0,,23.0,,12.0
2022-06-13 10:00:00+00:00,33.0,0.0,245.0,,23.0,,14.0
2022-06-13 11:00:00+00:00,32.0,0.0,204.0,,23.0,,14.0
2022-06-13 12:00:00+00:00,32.0,0.0,224.0,,23.0,,11.0
2022-06-13 13:00:00+00:00,32.0,0.0,260.0,,23.0,,7.0
2022-06-13 14:00:00+00:00,32.0,0.0,276.0,,23.0,,8.0
2022-06-13 15:00:00+00:00,31.0,0.0,253.0,,23.0,,10.0
2022-06-13 16:00:00+00:00,30.0,0.0,232.0,,23.0,,9.0
2022-06-13 17:00:00+00:00,29.0,0.0,354.0,,23.0,,8.0
2022-06-13 18:00:00+00:00,29.0,0.0,523.0,,23.0,,8.0
2022-06-13 19:00:00+00:00,29.0,0.0,192.0,,23.0,,2.0
2022-06-13 20:00:00+00:00,28.0,0.0,182.0,,23.0,,2.0
2022-06-13 21:00:00+00:00,27.0,0.0,142.0,,23.0,,2.0
2022-06-13 22:00:00+00:00,27.0,0.0,0.0,,23.0,,3.0
2022-06-13 23:00:00+00:00,27.0,0.0,0.0,,23.0,,2.0
2022-06-14 00:00:00+00:00,27.0,0.0,0.0,,23.0,,3.0
2022-06-14 01:00:00+00:00,27.0,0.0,0.0,,23.0,,2.0
2022-06-14 02:00:00+00:00,27.0,0.0,2.0,,23.0,,3.0
2022-06-14 03:00:00+00:00,28.0,0.0,116.0,,23.0,,3.0
2022-06-14 04:00:00+00:00,31.0,5.0,248.0,,23.0,,2.0
2022-06-14 05:00:00+00:00,33.0,6.0,335.0,,23.0,,4.0
2022-06-14 06:00:00+00:00,34.0,6.0,342.0,,23.0,,6.0
2022-06-14 07:00:00+00:00,33.0,6.0,349.0,,23.0,,6.0
2022-06-14 08:00:00+00:00,33.0,2.0,258.0,,23.0,,10.0
2022-06-14 09:00:00+00:00,33.0,1.0,253.0,,23.0,,13.0
2022-06-14 10:00:00+00:00,33.0,1.0,246.0,,23.0,,16.0
2022-06-14 11:00:00+00:00,32.0,1.0,258.0,,23.0,,18.0
2022-06-14 12:00:00+00:00,32.0,1.0,201.0,,23.0,,17.0
2022-06-14 13:00:00+00:00,32.0,1.0,197.0,,23.0,,16.0
2022-06-14 14:00:00+00:00,32.0,1.0,340.0,,23.0,,14.0
2022-06-14 15:00:00+00:00,32.0,1.0,429.0,,23.0,,12.0
2022-06-14 16:00:00+00:00,30.0,5.0,429.0,,23.0,,10.0
2022-06-14 17:00:00+00:00,30.0,6.0,428.0,,23.0,,7.0
2022-06-14 18:00:00+00:00,30.0,6.0,405.0,,23.0,,6.0
2022-06-14 19:00:00+00:00,29.0,6.0,413.0,,23.0,,9.0
2022-06-14 20:00:00+00:00,27.0,0.0,180.0,,23.0,,9.0
2022-06-14 21:00:00+00:00,27.0,0.0,91.0,,23.0,,8.0
2022-06-14 22:00:00+00:00,27.0,0.0,0.0,,23.0,,13.0
2022-06-14 23:00:00+00:00,27.0,0.0,0.0,,23.0,,15.0
2022-06-15 00:00:00+00:00,27.0,0.0,0.0,,23.0,,11.0
2022-06-15 01:00:00+00:00,27.0,0.0,0.0,,23.0,,11.0
2022-06-15 02:00:00+00:00,27.0,0.0,9.0,,23.0,,11.0
2022-06-15 03:00:00+00:00,28.0,0.0,151.0,,23.0,,10.0
2022-06-15 04:00:00+00:00,32.0,6.0,379.0,,23.0,,6.0
2022-06-15 05:00:00+00:00,34.0,6.0,395.0,,23.0,,6.0
2022-06-15 06:00:00+00:00,34.0,6.0,395.0,,23.0,,5.0
2022-06-15 07:00:00+00:00,33.0,6.0,631.0,,23.0,,5.0
2022-06-15 08:00:00+00:00,33.0,1.0,877.0,,23.0,,4.0
2022-06-15 09:00:00+00:00,33.0,1.0,770.0,,23.0,,6.0
2022-06-15 10:00:00+00:00,33.0,1.0,622.0,,23.0,,7.0
2022-06-15 11:00:00+00:00,32.0,1.0,400.0,,23.0,,9.0
2022-06-15 12:00:00+00:00,32.0,1.0,302.0,,23.0,,8.0
2022-06-15 13:00:00+00:00,32.0,1.0,286.0,,23.0,,9.0
2022-06-15 14:00:00+00:00,32.0,1.0,279.0,,23.0,,7.0
2022-06-15 15:00:00+00:00,32.0,1.0,249.0,,23.0,,2.0
2022-06-15 16:00:00+00:00,30.0,5.0,532.0,,23.0,,0.0
2022-06-15 17:00:00+00:00,30.0,6.0,530.0,,23.0,,2.0
2022-06-15 18:00:00+00:00,30.0,6.0,482.0,,23.0,,4.0
2022-06-15 19:00:00+00:00,30.0,6.0,305.0,,24.0,,3.0
2022-06-15 20:00:00+00:00,28.0,0.0,191.0,,24.0,,4.0
2022-06-15 21:00:00+00:00,28.0,0.0,88.0,,24.0,,5.0
2022-06-15 22:00:00+00:00,27.0,0.0,168.0,,23.0,,4.0
2022-06-15 23:00:00+00:00,27.0,0.0,176.0,,23.0,,6.0
2022-06-16 00:00:00+00:00,27.0,0.0,176.0,,23.0,,9.0
2022-06-16 01:00:00+00:00,25.0,0.0,176.0,,21.0,,5.0
2022-06-16 02:00:00+00:00,27.0,0.0,176.0,,23.0,,7.0
2022-06-16 03:00:00+00:00,29.0,0.0,248.0,,23.0,,6.0
2022-06-16 04:00:00+00:00,32.0,6.0,306.0,,23.0,,6.0
2022-06-16 05:00:00+00:00,34.0,6.0,401.0,,24.0,,6.0
2022-06-16 06:00:00+00:00,34.0,6.0,406.0,,24.0,,9.0
2022-06-16 07:00:00+00:00,34.0,6.0,593.0,,24.0,,8.0
2022-06-16 08:00:00+00:00,33.0,1.0,474.0,,23.0,,8.0
2022-06-16 09:00:00+00:00,33.0,0.0,347.0,,23.0,,6.0
2022-06-16 10:00:00+00:00,33.0,0.0,287.0,,23.0,,4.0
2022-06-16 11:00:00+00:00,32.0,0.0,282.0,,23.0,,6.0
2022-06-16 12:00:00+00:00,32.0,0.0,252.0,,23.0,,7.0
2022-06-16 13:00:00+00:00,32.0,0.0,326.0,,23.0,,5.0
2022-06-16 14:00:00+00:00,32.0,0.0,387.0,,23.0,,2.0
2022-06-16 15:00:00+00:00,32.0,0.0,399.0,,23.0,,2.0
2022-06-16 16:00:00+00:00,31.0,5.0,396.0,,23.0,,1.0
2022-06-16 17:00:00+00:00,30.0,6.0,478.0,,23.0,,0.0
2022-06-16 18:00:00+00:00,30.0,6.0,622.0,,24.0,,0.0
2022-06-16 19:00:00+00:00,29.0,6.0,591.0,,24.0,,0.0
2022-06-16 20:00:00+00:00,28.0,5.0,552.0,,24.0,,0.0
2022-06-16 21:00:00+00:00,28.0,0.0,376.0,,24.0,,0.0
2022-06-16 22:00:00+00:00,27.0,1.0,295.0,,23.0,,1.0
2022-06-16 23:00:00+00:00,27.0,1.0,341.0,,23.0,,1.0
2022-06-17 00:00:00+00:00,26.0,1.0,336.0,,22.0,,1.0
2022-06-17 01:00:00+00:00,27.0,1.0,336.0,,23.0,,1.0
2022-06-17 02:00:00+00:00,27.0,1.0,336.0,,23.0,,1.0
2022-06-17 03:00:00+00:00,28.0,2.0,337.0,,23.0,,1.0
2022-06-17 04:00:00+00:00,32.0,7.0,453.0,,24.0,,1.0
2022-06-17 05:00:00+00:00,34.0,7.0,343.0,,24.0,,0.0
2022-06-17 06:00:00+00:00,34.0,7.0,425.0,,24.0,,0.0
2022-06-17 07:00:00+00:00,33.0,7.0,554.0,,24.0,,0.0
2022-06-17 08:00:00+00:00,34.0,2.0,551.0,,24.0,,0.0
2022-06-17 09:00:00+00:00,34.0,1.0,301.0,,24.0,,2.0
2022-06-17 10:00:00+00:00,34.0,1.0,248.0,,24.0,,4.0
2022-06-17 11:00:00+00:00,33.0,1.0,247.0,,24.0,,6.0
2022-06-17 12:00:00+00:00,33.0,1.0,251.0,,24.0,,9.0
2022-06-17 13:00:00+00:00,33.0,1.0,306.0,,24.0,,8.0
2022-06-17 14:00:00+00:00,33.0,1.0,355.0,,24.0,,7.0
2022-06-17 15:00:00+00:00,33.0,2.0,647.0,,24.0,,6.0
2022-06-17 16:00:00+00:00,31.0,7.0,663.0,,24.0,,3.0
2022-06-17 17:00:00+00:00,31.0,7.0,608.0,,24.0,,2.0
2022-06-17 18:00:00+00:00,31.0,7.0,442.0,,24.0,,4.0
2022-06-17 19:00:00+00:00,30.0,6.0,460.0,,24.0,,4.0
2022-06-17 20:00:00+00:00,28.0,5.0,362.0,,24.0,,5.0
2022-06-17 21:00:00+00:00,28.0,1.0,275.0,,24.0,,9.0
2022-06-17 22:00:00+00:00,28.0,0.0,283.0,,24.0,,7.0
2022-06-17 23:00:00+00:00,27.0,0.0,338.0,,23.0,,9.0
2022-06-18 00:00:00+00:00,27.0,0.0,355.0,,23.0,,11.0
2022-06-18 01:00:00+00:00,27.0,0.0,373.0,,23.0,,10.0
2022-06-18 02:00:00+00:00,27.0,0.0,373.0,,23.0,,12.0
2022-06-18 03:00:00+00:00,28.0,0.0,310.0,,23.0,,12.0
2022-06-18 04:00:00+00:00,32.0,0.0,306.0,,24.0,,11.0
2022-06-18 05:00:00+00:00,34.0,0.0,306.0,,24.0,,13.0
2022-06-18 06:00:00+00:00,35.0,0.0,397.0,,24.0,,14.0
2022-06-18 07:00:00+00:00,34.0,0.0,397.0,,24.0,,22.0
2022-06-18 08:00:00+00:00,34.0,0.0,398.0,,24.0,,31.0
2022-06-18 09:00:00+00:00,34.0,0.0,385.0,,24.0,,33.0
2022-06-18 10:00:00+00:00,34.0,0.0,340.0,,24.0,,29.0
2022-06-18 11:00:00+00:00,33.0,0.0,306.0,,24.0,,26.0
2022-06-18 12:00:00+00:00,32.0,0.0,304.0,,24.0,,37.0
2022-06-18 13:00:00+00:00,33.0,0.0,351.0,,24.0,,45.0
2022-06-18 14:00:00+00:00,33.0,0.0,401.0,,24.0,,49.0
2022-06-18 15:00:00+00:00,33.0,0.0,555.0,,24.0,,41.0
2022-06-18 16:00:00+00:00,31.0,0.0,594.0,,24.0,,32.0
2022-06-18 17:00:00+00:00,31.0,0.0,587.0,,24.0,,24.0
2022-06-18 18:00:00+00:00,31.0,0.0,505.0,,24.0,,16.0
2022-06-18 19:00:00+00:00,30.0,0.0,482.0,,24.0,,11.0
2022-06-18 20:00:00+00:00,28.0,0.0,447.0,,24.0,,12.0
2022-06-18 21:00:00+00:00,28.0,0.0,356.0,,24.0,,11.0
2022-06-18 22:00:00+00:00,28.0,0.0,161.0,,24.0,,11.0
2022-06-18 23:00:00+00:00,28.0,0.0,160.0,,24.0,,19.0
2022-06-19 00:00:00+00:00,25.0,0.0,160.0,,20.0,,17.0
2022-06-19 01:00:00+00:00,28.0,0.0,160.0,,24.0,,18.0
2022-06-19 02:00:00+00:00,28.0,0.0,160.0,,24.0,,15.0
2022-06-19 03:00:00+00:00,29.0,0.0,249.0,,24.0,,18.0
2022-06-19 04:00:00+00:00,32.0,0.0,352.0,,24.0,,19.0
2022-06-19 05:00:00+00:00,35.0,0.0,280.0,,24.0,,14.0
2022-06-19 06:00:00+00:00,34.0,0.0,289.0,,23.0,,14.0
2022-06-19 07:00:00+00:00,33.0,0.0,258.0,,23.0,,16.0
2022-06-19 08:00:00+00:00,34.0,0.0,263.0,,25.0,,13.0
2022-06-19 09:00:00+00:00,33.0,0.0,277.0,,23.0,,10.0
2022-06-19 10:00:00+00:00,33.0,0.0,259.0,,23.0,,17.0
2022-06-19 11:00:00+00:00,32.0,0.0,263.0,,23.0,,20.0
2022-06-19 12:00:00+00:00,32.0,0.0,256.0,,23.0,,14.0
2022-06-19 13:00:00+00:00,32.0,0.0,351.0,,23.0,,14.0
2022-06-19 14:00:00+00:00,32.0,0.0,346.0,,23.0,,8.0
2022-06-19 15:00:00+00:00,32.0,0.0,424.0,,23.0,,6.0
2022-06-19 16:00:00+00:00,30.0,0.0,547.0,,23.0,,2.0
2022-06-19 17:00:00+00:00,30.0,0.0,529.0,,23.0,,1.0
2022-06-19 18:00:00+00:00,30.0,0.0,620.0,,24.0,,0.0
2022-06-19 19:00:00+00:00,30.0,0.0,623.0,,24.0,,1.0
2022-06-19 20:00:00+00:00,28.0,0.0,524.0,,24.0,,0.0
2022-06-19 21:00:00+00:00,28.0,0.0,428.0,,24.0,,3.0
2022-06-19 22:00:00+00:00,27.0,1.0,111.0,,23.0,,3.0
2022-06-19 23:00:00+00:00,28.0,1.0,109.0,,24.0,,3.0
2022-06-20 00:00:00+00:00,28.0,1.0,109.0,,24.0,,2.0
2022-06-20 01:00:00+00:00,28.0,1.0,109.0,,24.0,,3.0
2022-06-20 02:00:00+00:00,28.0,1.0,109.0,,24.0,,2.0
2022-06-20 03:00:00+00:00,29.0,1.0,248.0,,24.0,,1.0
2022-06-20 04:00:00+00:00,32.0,7.0,540.0,,24.0,,1.0
2022-06-20 05:00:00+00:00,34.0,7.0,624.0,,24.0,,1.0
2022-06-20 06:00:00+00:00,34.0,7.0,622.0,,23.0,,1.0
2022-06-20 07:00:00+00:00,33.0,7.0,623.0,,23.0,,2.0
2022-06-20 08:00:00+00:00,33.0,7.0,514.0,,23.0,,3.0
2022-06-20 09:00:00+00:00,33.0,7.0,417.0,,23.0,,4.0
2022-06-20 10:00:00+00:00,33.0,7.0,357.0,,23.0,,3.0
2022-06-20 11:00:00+00:00,32.0,7.0,263.0,,23.0,,4.0
2022-06-20 12:00:00+00:00,32.0,7.0,240.0,,23.0,,3.0
2022-06-20 13:00:00+00:00,32.0,7.0,243.0,,23.0,,1.0
2022-06-20 14:00:00+00:00,32.0,7.0,244.0,,23.0,,0.0
2022-06-20 15:00:00+00:00,32.0,7.0,274.0,,23.0,,0.0
2022-06-20 16:00:00+00:00,30.0,7.0,281.0,,23.0,,0.0
2022-06-20 17:00:00+00:00,30.0,7.0,291.0,,23.0,,0.0
2022-06-20 18:00:00+00:00,30.0,7.0,254.0,,24.0,,0.0
2022-06-20 19:00:00+00:00,29.0,7.0,244.0,,24.0,,1.0
2022-06-20 20:00:00+00:00,28.0,5.0,149.0,,24.0,,1.0
2022-06-20 21:00:00+00:00,28.0,1.0,112.0,,24.0,,3.0
2022-06-20 22:00:00+00:00,28.0,0.0,110.0,,24.0,,5.0
2022-06-20 23:00:00+00:00,28.0,0.0,110.0,,24.0,,6.0
2022-06-21 00:00:00+00:00,27.0,0.0,110.0,,23.0,,11.0
2022-06-21 01:00:00+00:00,27.0,0.0,110.0,,23.0,,11.0
2022-06-21 02:00:00+00:00,27.0,0.0,113.0,,23.0,,8.0
2022-06-21 03:00:00+00:00,28.0,0.0,223.0,,23.0,,5.0
2022-06-21 04:00:00+00:00,32.0,5.0,476.0,,23.0,,2.0
2022-06-21 05:00:00+00:00,34.0,6.0,604.0,,24.0,,2.0
2022-06-21 06:00:00+00:00,35.0,6.0,543.0,,24.0,,2.0
2022-06-21 07:00:00+00:00,34.0,6.0,521.0,,24.0,,3.0
2022-06-21 08:00:00+00:00,34.0,1.0,449.0,,24.0,,5.0
2022-06-21 09:00:00+00:00,34.0,0.0,355.0,,24.0,,8.0
2022-06-21 10:00:00+00:00,33.0,0.0,311.0,,24.0,,7.0
2022-06-21 11:00:00+00:00,33.0,0.0,249.0,,24.0,,7.0
2022-06-21 12:00:00+00:00,32.0,1.0,245.0,,24.0,,13.0
2022-06-21 13:00:00+00:00,32.0,1.0,247.0,,24.0,,13.0
2022-06-21 14:00:00+00:00,32.0,1.0,359.0,,23.0,,13.0
2022-06-21 15:00:00+00:00,32.0,1.0,421.0,,23.0,,12.0
2022-06-21 16:00:00+00:00,31.0,5.0,438.0,,24.0,,12.0
2022-06-21 17:00:00+00:00,30.0,6.0,454.0,,24.0,,8.0
2022-06-21 18:00:00+00:00,30.0,6.0,541.0,,24.0,,5.0
2022-06-21 19:00:00+00:00,29.0,6.0,407.0,,24.0,,5.0
2022-06-21 20:00:00+00:00,28.0,0.0,251.0,,24.0,,6.0
2022-06-21 21:00:00+00:00,28.0,0.0,109.0,,24.0,,5.0
2022-06-21 22:00:00+00:00,27.0,0.0,109.0,,23.0,,5.0
2022-06-21 23:00:00+00:00,28.0,0.0,109.0,,24.0,,4.0
2022-06-22 00:00:00+00:00,28.0,0.0,109.0,,24.0,,4.0
2022-06-22 01:00:00+00:00,27.0,0.0,109.0,,23.0,,4.0
2022-06-22 02:00:00+00:00,27.0,0.0,109.0,,23.0,,3.0
2022-06-22 03:00:00+00:00,29.0,0.0,109.0,,23.0,,1.0
2022-06-22 04:00:00+00:00,33.0,6.0,226.0,,24.0,,0.0
2022-06-22 05:00:00+00:00,34.0,6.0,338.0,,24.0,,0.0
2022-06-22 06:00:00+00:00,34.0,6.0,420.0,,24.0,,0.0
2022-06-22 07:00:00+00:00,33.0,6.0,427.0,,24.0,,0.0
2022-06-22 08:00:00+00:00,33.0,6.0,447.0,,24.0,,0.0
2022-06-22 09:00:00+00:00,33.0,6.0,334.0,,24.0,,0.0
2022-06-22 10:00:00+00:00,33.0,6.0,351.0,,24.0,,2.0
2022-06-22 11:00:00+00:00,33.0,6.0,342.0,,24.0,,5.0
2022-06-22 12:00:00+00:00,32.0,6.0,290.0,,24.0,,4.0
2022-06-22 13:00:00+00:00,32.0,6.0,321.0,,24.0,,4.0
2022-06-22 14:00:00+00:00,32.0,6.0,324.0,,24.0,,2.0
2022-06-22 15:00:00+00:00,32.0,6.0,329.0,,24.0,,2.0
2022-06-22 16:00:00+00:00,31.0,6.0,347.0,,24.0,,1.0
2022-06-22 17:00:00+00:00,31.0,6.0,354.0,,24.0,,1.0
2022-06-22 18:00:00+00:00,31.0,6.0,343.0,,24.0,,1.0
2022-06-22 19:00:00+00:00,30.0,5.0,356.0,,24.0,,1.0
2022-06-22 20:00:00+00:00,28.0,0.0,201.0,,24.0,,0.0
2022-06-22 21:00:00+00:00,28.0,0.0,111.0,,24.0,,1.0
2022-06-22 22:00:00+00:00,28.0,0.0,109.0,,24.0,,2.0
2022-06-22 23:00:00+00:00,28.0,0.0,109.0,,24.0,,3.0
2022-06-23 00:00:00+00:00,28.0,0.0,109.0,,24.0,,3.0
2022-06-23 01:00:00+00:00,28.0,0.0,109.0,,24.0,,4.0
2022-06-23 02:00:00+00:00,28.0,0.0,110.0,,24.0,,7.0
2022-06-23 03:00:00+00:00,29.0,0.0,201.0,,24.0,,5.0
2022-06-23 04:00:00+00:00,32.0,5.0,297.0,,24.0,,4.0
2022-06-23 05:00:00+00:00,34.0,5.0,369.0,,24.0,,5.0
2022-06-23 06:00:00+00:00,34.0,5.0,371.0,,24.0,,9.0
2022-06-23 07:00:00+00:00,33.0,5.0,353.0,,23.0,,10.0
2022-06-23 08:00:00+00:00,33.0,0.0,180.0,,23.0,,8.0
2022-06-23 09:00:00+00:00,33.0,0.0,172.0,,23.0,,10.0
2022-06-23 10:00:00+00:00,33.0,0.0,176.0,,23.0,,9.0
2022-06-23 11:00:00+00:00,32.0,0.0,146.0,,23.0,,9.0
2022-06-23 12:00:00+00:00,32.0,0.0,171.0,,24.0,,10.0
2022-06-23 13:00:00+00:00,32.0,0.0,223.0,,24.0,,11.0
2022-06-23 14:00:00+00:00,32.0,0.0,364.0,,24.0,,10.0
2022-06-23 15:00:00+00:00,32.0,0.0,375.0,,24.0,,10.0
2022-06-23 16:00:00+00:00,31.0,5.0,375.0,,24.0,,8.0
2022-06-23 17:00:00+00:00,30.0,5.0,376.0,,24.0,,5.0
2022-06-23 18:00:00+00:00,31.0,5.0,415.0,,24.0,,3.0
2022-06-23 19:00:00+00:00,30.0,4.0,344.0,,24.0,,3.0
2022-06-23 20:00:00+00:00,28.0,0.0,368.0,,24.0,,4.0
2022-06-23 21:00:00+00:00,28.0,0.0,279.0,,24.0,,4.0
2022-06-23 22:00:00+00:00,33.0,0.0,121.0,,30.0,,4.0
2022-06-23 23:00:00+00:00,33.0,0.0,110.0,,30.0,,5.0
2022-06-24 00:00:00+00:00,32.0,0.0,108.0,,29.0,,4.0
2022-06-24 01:00:00+00:00,32.0,0.0,126.0,,29.0,,3.0
2022-06-24 02:00:00+00:00,32.0,0.0,126.0,,29.0,,3.0
2022-06-24 03:00:00+00:00,32.0,0.0,192.0,,29.0,,2.0
2022-06-24 04:00:00+00:00,38.0,5.0,240.0,,31.0,,1.0
2022-06-24 05:00:00+00:00,40.0,6.0,286.0,,32.0,,0.0
2022-06-24 06:00:00+00:00,40.0,6.0,285.0,,32.0,,0.0
2022-06-24 07:00:00+00:00,40.0,5.0,290.0,,32.0,,1.0
2022-06-24 08:00:00+00:00,40.0,0.0,376.0,,32.0,,1.0
